id,id_Key,Date_Proc,Lat_DNB,Lon_DNB,Rad_DNB,Date_Mscan,Date_LTZ,Line_DNB,Sample_DNB,Rad_I04,QF_Detect,QF_Bitflag,SMI,Thr_SMI,SI,Thr_SI,SHI,Thr_SHI,LI,Thr_LI,Glint,Thr_Gl_SMI,Xcorr,Land_Mask,EEZ,FMZ,MPA,File_DNB,File_GDNB,File_I04,File_VNF,File_EEZ,File_FMZ,File_MPA,File_FLM,File_LSM,File_LTZ,File_RLP,Dist_RLP,File_RLV,Lat_Gring,Lon_Gring,Gran_List,SOLZ_GDNBO,SOLA_GDNBO,SATZ_GDNBO,SATA_GDNBO,LUNZ_GDNBO,LUNA_GDNBO
1,VBD_npp_d20200606_t1526393_x1377803E_y090751S_l0257_s0549_v23,2020-08-04 16:13:42,-9.075052,137.780334,12.626,2020-06-06 15:26:39,2020-06-07 00:26:39,257,549,0.351488,1,2273,0.452539,0.386921,0.652061,0.4,0.786518,0.75,0.196823,0.0001,1.95248e-06,999999,-9.802004e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200606_t1526105_e1527347_b44609_c20200606164818685829_nobc_ops.h5,GDNBO_npp_d20200606_t1526105_e1527347_b44609_c20200606164818676400_nobc_ops.h5,SVI04_npp_d20200606_t1526105_e1527347_b44609_c20200606164818774476_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1526105_e1527347_b44609_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.734474;-9.149662;-11.018630;-15.926082;-14.158343;-11.560042,134.445923;148.239655;162.098083;161.260132;147.090958;133.079712,npp_d20200606_t1526105_e1527347_b44609;npp_d20200606_t1527359_e1528583_b44609;npp_d20200606_t1528595_e1530237_b44609;npp_d20200606_t1530250_e1531491_b44609,163.451,33.2085,60.3084,100.943,14.6157,171.314
25,VBD_npp_d20200606_t1847267_x1069929E_y043834S_l0399_s3253_v23,2020-08-04 17:55:21,-4.383435,106.992935,28.3116,2020-06-06 18:47:26,2020-06-07 01:47:26,399,3253,0.409531,1,2529,0.654134,0.375963,0.855879,0.4,0.869378,0.75,0.170923,0.0001,5.16963e-07,999999,-1.559744e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200606_t1846437_e1848079_b44611_c20200606201013031543_nobc_ops.h5,GDNBO_npp_d20200606_t1846437_e1848079_b44611_c20200606201013027395_nobc_ops.h5,SVI04_npp_d20200606_t1846437_e1848079_b44611_c20200606201016986682_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1846437_e1848079_b44611_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.595950;-0.539701;-2.624124;-7.515664;-5.554112;-3.269813,85.753113;99.430664;113.016296;112.016182;98.312752;84.598907,npp_d20200606_t1845183_e1846425_b44611;npp_d20200606_t1846437_e1848079_b44611;npp_d20200606_t1848091_e1849333_b44611;npp_d20200606_t1849345_e1850587_b44611,146.371,54.1885,53.6596,-81.4002,24.4125,-144.059
26,VBD_npp_d20200606_t1847285_x1069892E_y044127S_l0404_s3254_v23,2020-08-04 17:55:21,-4.412650,106.989159,30.385,2020-06-06 18:47:28,2020-06-07 01:47:28,404,3254,0.40384,1,2529,0.683499,0.308657,0.840321,0.4,0.831437,0.75,0.17097,0.0001,4.82761e-07,999999,1.345180e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200606_t1846437_e1848079_b44611_c20200606201013031543_nobc_ops.h5,GDNBO_npp_d20200606_t1846437_e1848079_b44611_c20200606201013027395_nobc_ops.h5,SVI04_npp_d20200606_t1846437_e1848079_b44611_c20200606201016986682_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1846437_e1848079_b44611_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.595950;-0.539701;-2.624124;-7.515664;-5.554112;-3.269813,85.753113;99.430664;113.016296;112.016182;98.312752;84.598907,npp_d20200606_t1845183_e1846425_b44611;npp_d20200606_t1846437_e1848079_b44611;npp_d20200606_t1848091_e1849333_b44611;npp_d20200606_t1849345_e1850587_b44611,146.385,54.2271,53.689,-81.9418,24.3905,-144.015
27,VBD_npp_d20200606_t1847267_x1070475E_y043427S_l0392_s3260_v23,2020-08-04 17:55:21,-4.342730,107.047478,31.6252,2020-06-06 18:47:26,2020-06-07 01:47:26,392,3260,0.386413,1,2529,0.657813,0.330252,0.829043,0.4,0.858659,0.75,0.170812,0.0001,4.46544e-07,999999,4.131465e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200606_t1846437_e1848079_b44611_c20200606201013031543_nobc_ops.h5,GDNBO_npp_d20200606_t1846437_e1848079_b44611_c20200606201013027395_nobc_ops.h5,SVI04_npp_d20200606_t1846437_e1848079_b44611_c20200606201016986682_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1846437_e1848079_b44611_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.595950;-0.539701;-2.624124;-7.515664;-5.554112;-3.269813,85.753113;99.430664;113.016296;112.016182;98.312752;84.598907,npp_d20200606_t1845183_e1846425_b44611;npp_d20200606_t1846437_e1848079_b44611;npp_d20200606_t1848091_e1849333_b44611;npp_d20200606_t1849345_e1850587_b44611,146.303,54.1826,53.8486,-81.7366,24.4784,-144.018
28,VBD_npp_d20200606_t1847267_x1070435E_y043701S_l0396_s3260_v23,2020-08-04 17:55:21,-4.370053,107.043465,62.5178,2020-06-06 18:47:26,2020-06-07 01:47:26,396,3260,0.413514,1,2529,0.963129,0.327666,0.849241,0.4,0.937022,0.75,0.170854,0.0001,4.58955e-07,999999,5.247485e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200606_t1846437_e1848079_b44611_c20200606201013031543_nobc_ops.h5,GDNBO_npp_d20200606_t1846437_e1848079_b44611_c20200606201013027395_nobc_ops.h5,SVI04_npp_d20200606_t1846437_e1848079_b44611_c20200606201016986682_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1846437_e1848079_b44611_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.595950;-0.539701;-2.624124;-7.515664;-5.554112;-3.269813,85.753113;99.430664;113.016296;112.016182;98.312752;84.598907,npp_d20200606_t1845183_e1846425_b44611;npp_d20200606_t1846437_e1848079_b44611;npp_d20200606_t1848091_e1849333_b44611;npp_d20200606_t1849345_e1850587_b44611,146.322,54.2126,53.8486,-81.547,24.4536,-143.989
29,VBD_npp_d20200606_t1847267_x1070523E_y043574S_l0394_s3261_v23,2020-08-04 17:55:21,-4.357395,107.052284,41.0531,2020-06-06 18:47:26,2020-06-07 01:47:26,394,3261,0.405263,1,2529,0.793388,0.309338,0.829043,0.4,0.895163,0.75,0.170827,0.0001,4.46336e-07,999999,1.315764e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200606_t1846437_e1848079_b44611_c20200606201013031543_nobc_ops.h5,GDNBO_npp_d20200606_t1846437_e1848079_b44611_c20200606201013027395_nobc_ops.h5,SVI04_npp_d20200606_t1846437_e1848079_b44611_c20200606201016986682_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1846437_e1848079_b44611_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.595950;-0.539701;-2.624124;-7.515664;-5.554112;-3.269813,85.753113;99.430664;113.016296;112.016182;98.312752;84.598907,npp_d20200606_t1845183_e1846425_b44611;npp_d20200606_t1846437_e1848079_b44611;npp_d20200606_t1848091_e1849333_b44611;npp_d20200606_t1849345_e1850587_b44611,146.307,54.2043,53.8756,-81.6424,24.4692,-143.991
30,VBD_npp_d20200606_t1847267_x1070531E_y043994S_l0400_s3262_v23,2020-08-04 17:55:21,-4.399428,107.053108,41.732,2020-06-06 18:47:26,2020-06-07 01:47:26,400,3262,0.206594,1,2529,0.604959,0.414424,0.834387,0.4,0.798447,0.75,0.170885,0.0001,4.5842e-07,999999,-3.219702e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200606_t1846437_e1848079_b44611_c20200606201013031543_nobc_ops.h5,GDNBO_npp_d20200606_t1846437_e1848079_b44611_c20200606201013027395_nobc_ops.h5,SVI04_npp_d20200606_t1846437_e1848079_b44611_c20200606201016986682_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1846437_e1848079_b44611_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.595950;-0.539701;-2.624124;-7.515664;-5.554112;-3.269813,85.753113;99.430664;113.016296;112.016182;98.312752;84.598907,npp_d20200606_t1845183_e1846425_b44611;npp_d20200606_t1846437_e1848079_b44611;npp_d20200606_t1848091_e1849333_b44611;npp_d20200606_t1849345_e1850587_b44611,146.331,54.2561,53.9031,-81.3587,24.4352,-143.934
31,VBD_npp_d20200606_t1847285_x1070535E_y044010S_l0401_s3263_v23,2020-08-04 17:55:21,-4.400951,107.053513,34.8574,2020-06-06 18:47:28,2020-06-07 01:47:28,401,3263,0.206594,1,2529,0.542476,0.407508,0.807123,0.4,0.77632,0.75,0.17089,0.0001,4.162e-07,999999,-2.921193e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200606_t1846437_e1848079_b44611_c20200606201013031543_nobc_ops.h5,GDNBO_npp_d20200606_t1846437_e1848079_b44611_c20200606201013027395_nobc_ops.h5,SVI04_npp_d20200606_t1846437_e1848079_b44611_c20200606201016986682_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1846437_e1848079_b44611_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.595950;-0.539701;-2.624124;-7.515664;-5.554112;-3.269813,85.753113;99.430664;113.016296;112.016182;98.312752;84.598907,npp_d20200606_t1845183_e1846425_b44611;npp_d20200606_t1846437_e1848079_b44611;npp_d20200606_t1848091_e1849333_b44611;npp_d20200606_t1849345_e1850587_b44611,146.326,54.2642,53.9332,-82.0882,24.4384,-143.919
32,VBD_npp_d20200606_t1847267_x1070914E_y043772S_l0396_s3267_v23,2020-08-04 17:55:21,-4.377153,107.091400,45.6928,2020-06-06 18:47:26,2020-06-07 01:47:26,396,3267,0.206025,1,2529,0.590367,0.438495,0.757882,0.4,0.823521,0.75,0.170815,0.0001,4.15351e-07,999999,-4.258577e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200606_t1846437_e1848079_b44611_c20200606201013031543_nobc_ops.h5,GDNBO_npp_d20200606_t1846437_e1848079_b44611_c20200606201013027395_nobc_ops.h5,SVI04_npp_d20200606_t1846437_e1848079_b44611_c20200606201016986682_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1846437_e1848079_b44611_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.595950;-0.539701;-2.624124;-7.515664;-5.554112;-3.269813,85.753113;99.430664;113.016296;112.016182;98.312752;84.598907,npp_d20200606_t1845183_e1846425_b44611;npp_d20200606_t1846437_e1848079_b44611;npp_d20200606_t1848091_e1849333_b44611;npp_d20200606_t1849345_e1850587_b44611,146.287,54.2595,54.0383,-81.5512,24.4763,-143.897
33,VBD_npp_d20200606_t1847320_x1070391E_y046961S_l0445_s3269_v23,2020-08-04 17:55:21,-4.696100,107.039070,21.0697,2020-06-06 18:47:32,2020-06-07 01:47:32,445,3269,0.406045,1,2529,0.577528,0.346283,0.76509,0.4,0.847488,0.75,0.171317,0.0001,4.32928e-07,999999,-2.787698e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200606_t1846437_e1848079_b44611_c20200606201013031543_nobc_ops.h5,GDNBO_npp_d20200606_t1846437_e1848079_b44611_c20200606201013027395_nobc_ops.h5,SVI04_npp_d20200606_t1846437_e1848079_b44611_c20200606201016986682_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1846437_e1848079_b44611_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.595950;-0.539701;-2.624124;-7.515664;-5.554112;-3.269813,85.753113;99.430664;113.016296;112.016182;98.312752;84.598907,npp_d20200606_t1845183_e1846425_b44611;npp_d20200606_t1846437_e1848079_b44611;npp_d20200606_t1848091_e1849333_b44611;npp_d20200606_t1849345_e1850587_b44611,146.497,54.626,54.0971,-81.555,24.1967,-143.526
34,VBD_npp_d20200606_t1847285_x1071035E_y044431S_l0406_s3271_v23,2020-08-04 17:55:21,-4.443118,107.103477,33.7903,2020-06-06 18:47:28,2020-06-07 01:47:28,406,3271,0.284909,1,2529,0.600206,0.398541,0.66012,0.4,0.816542,0.75,0.170898,0.0001,3.84141e-07,999999,-2.534177e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200606_t1846437_e1848079_b44611_c20200606201013031543_nobc_ops.h5,GDNBO_npp_d20200606_t1846437_e1848079_b44611_c20200606201013027395_nobc_ops.h5,SVI04_npp_d20200606_t1846437_e1848079_b44611_c20200606201016986682_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1846437_e1848079_b44611_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.595950;-0.539701;-2.624124;-7.515664;-5.554112;-3.269813,85.753113;99.430664;113.016296;112.016182;98.312752;84.598907,npp_d20200606_t1845183_e1846425_b44611;npp_d20200606_t1846437_e1848079_b44611;npp_d20200606_t1848091_e1849333_b44611;npp_d20200606_t1849345_e1850587_b44611,146.31,54.3553,54.1491,-81.8555,24.4337,-143.777
35,VBD_npp_d20200606_t1847267_x1071269E_y043754S_l0395_s3272_v23,2020-08-04 17:55:21,-4.375383,107.126869,27.5163,2020-06-06 18:47:26,2020-06-07 01:47:26,395,3272,0.255959,1,2529,0.487318,0.469661,0.652135,0.4,0.76373,0.75,0.170778,0.0001,3.83859e-07,999999,-5.603709e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200606_t1846437_e1848079_b44611_c20200606201013031543_nobc_ops.h5,GDNBO_npp_d20200606_t1846437_e1848079_b44611_c20200606201013027395_nobc_ops.h5,SVI04_npp_d20200606_t1846437_e1848079_b44611_c20200606201016986682_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1846437_e1848079_b44611_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.595950;-0.539701;-2.624124;-7.515664;-5.554112;-3.269813,85.753113;99.430664;113.016296;112.016182;98.312752;84.598907,npp_d20200606_t1845183_e1846425_b44611;npp_d20200606_t1846437_e1848079_b44611;npp_d20200606_t1848091_e1849333_b44611;npp_d20200606_t1849345_e1850587_b44611,146.257,54.2856,54.1739,-81.6015,24.499,-143.838
36,VBD_npp_d20200606_t1847303_x1071209E_y046159S_l0431_s3278_v23,2020-08-04 17:55:21,-4.615868,107.120865,24.6457,2020-06-06 18:47:30,2020-06-07 01:47:30,431,3278,0.37802,1,2529,0.586251,0.37848,0.683337,0.4,0.83685,0.75,0.17112,0.0001,3.77605e-07,999999,-1.668379e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200606_t1846437_e1848079_b44611_c20200606201013031543_nobc_ops.h5,GDNBO_npp_d20200606_t1846437_e1848079_b44611_c20200606201013027395_nobc_ops.h5,SVI04_npp_d20200606_t1846437_e1848079_b44611_c20200606201016986682_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1846437_e1848079_b44611_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.595950;-0.539701;-2.624124;-7.515664;-5.554112;-3.269813,85.753113;99.430664;113.016296;112.016182;98.312752;84.598907,npp_d20200606_t1845183_e1846425_b44611;npp_d20200606_t1846437_e1848079_b44611;npp_d20200606_t1848091_e1849333_b44611;npp_d20200606_t1849345_e1850587_b44611,146.39,54.5861,54.3395,-81.4491,24.3071,-143.504
37,VBD_npp_d20200606_t1847303_x1071288E_y046100S_l0430_s3279_v23,2020-08-04 17:55:21,-4.610008,107.128830,17.242,2020-06-06 18:47:30,2020-06-07 01:47:30,430,3279,0.370551,1,2529,0.434872,0.376824,0.682484,0.4,0.780495,0.75,0.171104,0.0001,3.69627e-07,999999,-1.596897e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200606_t1846437_e1848079_b44611_c20200606201013031543_nobc_ops.h5,GDNBO_npp_d20200606_t1846437_e1848079_b44611_c20200606201013027395_nobc_ops.h5,SVI04_npp_d20200606_t1846437_e1848079_b44611_c20200606201016986682_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1846437_e1848079_b44611_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.595950;-0.539701;-2.624124;-7.515664;-5.554112;-3.269813,85.753113;99.430664;113.016296;112.016182;98.312752;84.598907,npp_d20200606_t1845183_e1846425_b44611;npp_d20200606_t1846437_e1848079_b44611;npp_d20200606_t1848091_e1849333_b44611;npp_d20200606_t1849345_e1850587_b44611,146.38,54.5852,54.3666,-81.4968,24.3167,-143.498
38,VBD_npp_d20200606_t1847392_x1070441E_y050552S_l0499_s3281_v23,2020-08-04 17:55:21,-5.055187,107.044113,26.1602,2020-06-06 18:47:39,2020-06-07 01:47:39,499,3281,0.39438,1,2529,0.585207,0.376545,0.788366,0.4,0.827728,0.75,0.171809,0.0001,3.72155e-07,999999,-1.338417e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200606_t1846437_e1848079_b44611_c20200606201013031543_nobc_ops.h5,GDNBO_npp_d20200606_t1846437_e1848079_b44611_c20200606201013027395_nobc_ops.h5,SVI04_npp_d20200606_t1846437_e1848079_b44611_c20200606201016986682_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1846437_e1848079_b44611_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.595950;-0.539701;-2.624124;-7.515664;-5.554112;-3.269813,85.753113;99.430664;113.016296;112.016182;98.312752;84.598907,npp_d20200606_t1845183_e1846425_b44611;npp_d20200606_t1846437_e1848079_b44611;npp_d20200606_t1848091_e1849333_b44611;npp_d20200606_t1849345_e1850587_b44611,146.675,55.0983,54.424,-82.0816,23.9248,-142.977
39,VBD_npp_d20200606_t1847392_x1070412E_y050752S_l0502_s3281_v23,2020-08-04 17:55:21,-5.075159,107.041191,13.6894,2020-06-06 18:47:39,2020-06-07 01:47:39,502,3281,0.389543,2,2209,0.353932,0.330332,0.788366,0.4,0.690221,0.75,0.171839,0.0001,3.79511e-07,999999,6.258599e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200606_t1846437_e1848079_b44611_c20200606201013031543_nobc_ops.h5,GDNBO_npp_d20200606_t1846437_e1848079_b44611_c20200606201013027395_nobc_ops.h5,SVI04_npp_d20200606_t1846437_e1848079_b44611_c20200606201016986682_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1846437_e1848079_b44611_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.595950;-0.539701;-2.624124;-7.515664;-5.554112;-3.269813,85.753113;99.430664;113.016296;112.016182;98.312752;84.598907,npp_d20200606_t1845183_e1846425_b44611;npp_d20200606_t1846437_e1848079_b44611;npp_d20200606_t1848091_e1849333_b44611;npp_d20200606_t1849345_e1850587_b44611,146.689,55.121,54.4236,-81.9454,23.9068,-142.955
40,VBD_npp_d20200606_t1847285_x1071742E_y044880S_l0411_s3282_v23,2020-08-04 17:55:21,-4.487974,107.174187,26.9188,2020-06-06 18:47:28,2020-06-07 01:47:28,411,3282,0.348073,8,18913,0.615078,0.393462,0.654052,0.4,0.844563,0.75,0.170888,0.0001,3.39215e-07,999999,-2.314985e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200606_t1846437_e1848079_b44611_c20200606201013031543_nobc_ops.h5,GDNBO_npp_d20200606_t1846437_e1848079_b44611_c20200606201013027395_nobc_ops.h5,SVI04_npp_d20200606_t1846437_e1848079_b44611_c20200606201016986682_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1846437_e1848079_b44611_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.420472,VBD_bridges_c20160811.shp,1.595950;-0.539701;-2.624124;-7.515664;-5.554112;-3.269813,85.753113;99.430664;113.016296;112.016182;98.312752;84.598907,npp_d20200606_t1845183_e1846425_b44611;npp_d20200606_t1846437_e1848079_b44611;npp_d20200606_t1848091_e1849333_b44611;npp_d20200606_t1849345_e1850587_b44611,146.279,54.466,54.4449,-81.6302,24.4394,-143.595
41,VBD_npp_d20200606_t1847320_x1071644E_y046453S_l0435_s3286_v23,2020-08-04 17:55:21,-4.645293,107.164368,31.0341,2020-06-06 18:47:32,2020-06-07 01:47:32,435,3286,0.357676,1,2529,0.658422,0.361476,0.764352,0.4,0.827598,0.75,0.171116,0.0001,3.18127e-07,999999,-9.344919e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200606_t1846437_e1848079_b44611_c20200606201013031543_nobc_ops.h5,GDNBO_npp_d20200606_t1846437_e1848079_b44611_c20200606201013027395_nobc_ops.h5,SVI04_npp_d20200606_t1846437_e1848079_b44611_c20200606201016986682_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1846437_e1848079_b44611_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.595950;-0.539701;-2.624124;-7.515664;-5.554112;-3.269813,85.753113;99.430664;113.016296;112.016182;98.312752;84.598907,npp_d20200606_t1845183_e1846425_b44611;npp_d20200606_t1846437_e1848079_b44611;npp_d20200606_t1848091_e1849333_b44611;npp_d20200606_t1849345_e1850587_b44611,146.366,54.6623,54.5487,-82.0267,24.3137,-143.377
42,VBD_npp_d20200606_t1847392_x1070840E_y050540S_l0498_s3287_v23,2020-08-04 17:55:21,-5.054014,107.083984,20.3307,2020-06-06 18:47:39,2020-06-07 01:47:39,498,3287,0.401777,1,2529,0.467882,0.403909,0.82185,0.4,0.77449,0.75,0.171764,0.0001,3.4095e-07,999999,-2.501538e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20200606_t1846437_e1848079_b44611_c20200606201013031543_nobc_ops.h5,GDNBO_npp_d20200606_t1846437_e1848079_b44611_c20200606201013027395_nobc_ops.h5,SVI04_npp_d20200606_t1846437_e1848079_b44611_c20200606201016986682_nobc_ops.dspace_rad,VNFF_npp_d20200606_t1846437_e1848079_b44611_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.595950;-0.539701;-2.624124;-7.515664;-5.554112;-3.269813,85.753113;99.430664;113.016296;112.016182;98.312752;84.598907,npp_d20200606_t1845183_e1846425_b44611;npp_d20200606_t1846437_e1848079_b44611;npp_d20200606_t1848091_e1849333_b44611;npp_d20200606_t1849345_e1850587_b44611,146.642,55.1279,54.5752,-82.13,23.9501,-142.91
