id,id_Key,Date_Proc,Lat_DNB,Lon_DNB,Rad_DNB,Date_Mscan,Date_LTZ,Line_DNB,Sample_DNB,Rad_I04,QF_Detect,QF_Bitflag,SMI,Thr_SMI,SI,Thr_SI,SHI,Thr_SHI,LI,Thr_LI,Glint,Thr_Gl_SMI,Xcorr,Land_Mask,EEZ,FMZ,MPA,File_DNB,File_GDNB,File_I04,File_VNF,File_EEZ,File_FMZ,File_MPA,File_FLM,File_LSM,File_LTZ,File_RLP,Dist_RLP,File_RLV,Lat_Gring,Lon_Gring,Gran_List,SOLZ_GDNBO,SOLA_GDNBO,SATZ_GDNBO,SATA_GDNBO,LUNZ_GDNBO,LUNA_GDNBO
61,VBD_npp_d20200605_t1545242_x1398074E_y092749S_l0182_s1514_v23,2020-08-04 16:36:51,-9.274879,139.807419,26.2474,2020-06-05 15:45:24,2020-06-06 00:45:24,182,1514,0.380153,2,2465,0.443893,0.29747,0.788203,0.4,0.724502,0.75,0.280046,0.0001,0.0207739,999999,-3.117450e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.295,47.8471,28.4685,99.6746,21.599,-125.655
62,VBD_npp_d20200605_t1545242_x1398040E_y092950S_l0185_s1514_v23,2020-08-04 16:36:51,-9.295007,139.803970,23.8795,2020-06-05 15:45:24,2020-06-06 00:45:24,185,1514,0.364007,2,2465,0.37856,0.366192,0.735668,0.4,0.694055,0.75,0.280074,0.0001,0.0210172,999999,-3.772105e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.311,47.8811,28.4688,99.3458,21.5843,-125.618
63,VBD_npp_d20200605_t1545260_x1398049E_y094102S_l0202_s1518_v23,2020-08-04 16:36:51,-9.410155,139.804916,23.6572,2020-06-05 15:45:26,2020-06-06 00:45:26,202,1518,0.396869,1,2529,0.494581,0.287663,0.633883,0.4,0.788255,0.75,0.280212,0.0001,0.0214422,999999,1.820550e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.382,48.1214,28.2786,99.2426,21.523,-125.365
64,VBD_npp_d20200605_t1545260_x1398693E_y093934S_l0198_s1527_v23,2020-08-04 16:36:51,-9.393445,139.869324,45.8262,2020-06-05 15:45:26,2020-06-06 00:45:26,198,1527,0.38997,1,2529,0.503508,0.331266,0.753064,0.4,0.793229,0.75,0.280054,0.0001,0.0215614,999999,-2.013485e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.324,48.1903,27.8547,99.6763,21.5855,-125.316
65,VBD_npp_d20200605_t1545260_x1398659E_y094135S_l0201_s1527_v23,2020-08-04 16:36:51,-9.413473,139.865891,31.6576,2020-06-05 15:45:26,2020-06-06 00:45:26,201,1527,0.390467,2,2465,0.431551,0.322452,0.782334,0.4,0.689308,0.75,0.280091,0.0001,0.0218106,999999,-1.569693e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.34,48.2245,27.8551,99.3409,21.5709,-125.278
66,VBD_npp_d20200605_t1545260_x1398782E_y093812S_l0196_s1528_v23,2020-08-04 16:36:51,-9.381213,139.878235,25.7425,2020-06-05 15:45:26,2020-06-06 00:45:26,196,1528,0.382287,1,2529,0.479979,0.310399,0.753064,0.4,0.755786,0.75,0.280017,0.0001,0.021444,999999,-9.627809e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.309,48.1803,27.808,99.8995,21.6,-125.33
67,VBD_npp_d20200605_t1545278_x1398933E_y094855S_l0211_s1534_v23,2020-08-04 16:36:51,-9.485451,139.893280,70.8052,2020-06-05 15:45:27,2020-06-06 00:45:27,211,1534,0.302621,1,2529,0.779802,0.39912,0.742727,0.4,0.880523,0.75,0.280131,0.0001,0.0217916,999999,-5.430107e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.362,48.422,27.5313,100.016,21.5571,-125.082
68,VBD_npp_d20200605_t1545278_x1398830E_y095454S_l0220_s1534_v23,2020-08-04 16:36:51,-9.545384,139.883011,47.521,2020-06-05 15:45:27,2020-06-06 00:45:27,220,1534,0.383354,8,18913,0.730121,0.302315,0.718636,0.4,0.862285,0.75,0.280243,0.0001,0.0225477,999999,-5.557089e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.514503,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.409,48.5252,27.5323,98.9985,21.5137,-124.969
69,VBD_npp_d20200605_t1545278_x1399029E_y095493S_l0220_s1537_v23,2020-08-04 16:36:51,-9.549311,139.902863,32.9364,2020-06-05 15:45:27,2020-06-06 00:45:27,220,1537,0.395945,1,2529,0.59555,0.364802,0.747623,0.4,0.833962,0.75,0.280207,0.0001,0.0227039,999999,-3.702128e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.397,48.5642,27.39,98.9823,21.5277,-124.935
1,VBD_npp_d20200605_t1546407_x1306600E_y122489S_l0105_s0345_v23,2020-08-04 16:36:51,-12.248882,130.659973,27.3132,2020-06-05 15:46:40,2020-06-06 01:16:40,105,345,0.354475,1,2529,0.571084,0.315655,0.751497,0.4,0.824202,0.75,0.298004,0.0001,4.86608e-05,999999,-2.645799e-01,3,Australian Exclusive Economic Zone,,,SVDNB_npp_d20200605_t1546298_e1547540_b44595_c20200605170434286754_nobc_ops.h5,GDNBO_npp_d20200605_t1546298_e1547540_b44595_c20200605170434261032_nobc_ops.h5,SVI04_npp_d20200605_t1546298_e1547540_b44595_c20200605170436856470_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1546298_e1547540_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-11.091809;-13.677732;-15.446171;-20.360163;-18.681393;-15.890993,128.450790;142.436447;156.571411;155.820343;141.256927;126.967232,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,167.299,34.071,64.4712,101.689,12.8735,-135.102
2,VBD_npp_d20200605_t1546407_x1307258E_y122910S_l0109_s0355_v23,2020-08-04 16:36:51,-12.291040,130.725784,17.2742,2020-06-05 15:46:40,2020-06-06 01:16:40,109,355,0.354404,2,2465,0.364397,0.274989,0.630931,0.4,0.709583,0.75,0.297979,0.0001,5.314e-05,999999,-4.154058e-02,3,Australian Exclusive Economic Zone,,,SVDNB_npp_d20200605_t1546298_e1547540_b44595_c20200605170434286754_nobc_ops.h5,GDNBO_npp_d20200605_t1546298_e1547540_b44595_c20200605170434261032_nobc_ops.h5,SVI04_npp_d20200605_t1546298_e1547540_b44595_c20200605170436856470_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1546298_e1547540_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-11.091809;-13.677732;-15.446171;-20.360163;-18.681393;-15.890993,128.450790;142.436447;156.571411;155.820343;141.256927;126.967232,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,167.298,34.3982,64.276,101.537,12.8895,-134.781
2,VBD_npp_d20200605_t1722331_x1083135E_y073479N_l0409_s0100_v23,2020-08-04 17:50:43,7.347870,108.313530,59.7614,2020-06-05 17:22:33,2020-06-06 00:22:33,409,100,0.209937,4,100517,0.455526,0.367471,0.552197,0.4,0.565537,0.75,0.266786,0.0001,4.67819e-08,999999,2.957857e-02,3,Vietnamese Exclusive Economic Zone,WPP711,,SVDNB_npp_d20200605_t1721484_e1723125_b44596_c20200605184701694066_nobc_ops.h5,GDNBO_npp_d20200605_t1721484_e1723125_b44596_c20200605184701689312_nobc_ops.h5,SVI04_npp_d20200605_t1721484_e1723125_b44596_c20200605184707115840_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1721484_e1723125_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,10.040863;8.139699;5.796282;0.928992;3.124070;5.147675,108.132500;121.994461;135.611465;134.427719;120.870987;107.153908,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,148.658,16.6416,68.6672,97.2867,30.7761,-160.846
3,VBD_npp_d20200605_t1722224_x1085689E_y079168N_l0317_s0119_v23,2020-08-04 17:50:43,7.916849,108.568886,33.5006,2020-06-05 17:22:22,2020-06-06 00:22:22,317,119,0.342525,1,2529,0.593314,0.376114,0.708509,0.4,0.848718,0.75,0.264667,0.0001,4.72188e-08,999999,-4.223748e-03,3,Vietnamese Exclusive Economic Zone,,,SVDNB_npp_d20200605_t1721484_e1723125_b44596_c20200605184701694066_nobc_ops.h5,GDNBO_npp_d20200605_t1721484_e1723125_b44596_c20200605184701689312_nobc_ops.h5,SVI04_npp_d20200605_t1721484_e1723125_b44596_c20200605184707115840_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1721484_e1723125_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,10.040863;8.139699;5.796282;0.928992;3.124070;5.147675,108.132500;121.994461;135.611465;134.427719;120.870987;107.153908,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,148.053,16.7294,68.3514,97.0529,31.3915,-160.797
6,VBD_npp_d20200605_t1722224_x1087922E_y079311N_l0311_s0151_v23,2020-08-04 17:50:43,7.931107,108.792213,39.714,2020-06-05 17:22:22,2020-06-06 00:22:22,311,151,0.319194,11,18913,0.649559,0.375169,0.654314,0.4,0.880868,0.75,0.264372,0.0001,6.21292e-08,999999,-5.286627e-04,3,Vietnamese Exclusive Economic Zone,,,SVDNB_npp_d20200605_t1721484_e1723125_b44596_c20200605184701694066_nobc_ops.h5,GDNBO_npp_d20200605_t1721484_e1723125_b44596_c20200605184701689312_nobc_ops.h5,SVI04_npp_d20200605_t1721484_e1723125_b44596_c20200605184707115840_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1721484_e1723125_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.223995,VBD_bridges_c20160811.shp,10.040863;8.139699;5.796282;0.928992;3.124070;5.147675,108.132500;121.994461;135.611465;134.427719;120.870987;107.153908,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,147.975,17.0923,67.835,97.2658,31.4797,-160.426
7,VBD_npp_d20200605_t1722278_x1090934E_y076049N_l0355_s0203_v23,2020-08-04 17:50:43,7.604890,109.093445,29.1349,2020-06-05 17:22:27,2020-06-06 00:22:27,355,203,0.325098,1,35297,0.556073,0.350965,0.680461,0.4,0.832538,0.75,0.265051,0.0001,1.17305e-07,999999,9.412980e-02,3,Vietnamese Exclusive Economic Zone,WPP711,,SVDNB_npp_d20200605_t1721484_e1723125_b44596_c20200605184701694066_nobc_ops.h5,GDNBO_npp_d20200605_t1721484_e1723125_b44596_c20200605184701689312_nobc_ops.h5,SVI04_npp_d20200605_t1721484_e1723125_b44596_c20200605184707115840_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1721484_e1723125_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,10.040863;8.139699;5.796282;0.928992;3.124070;5.147675,108.132500;121.994461;135.611465;134.427719;120.870987;107.153908,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,148.19,17.7839,66.9593,97.5027,31.2792,-159.693
13,VBD_npp_d20200605_t1723087_x1123027E_y046361N_l0736_s0744_v23,2020-08-04 17:50:43,4.636140,112.302750,56.8556,2020-06-05 17:23:08,2020-06-06 01:23:08,736,744,0.407112,4,51685,0.807111,0.263412,0.763827,0.4,0.836789,0.75,0.268565,0.0001,4.73528e-05,999999,4.365275e-01,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20200605_t1721484_e1723125_b44596_c20200605184701694066_nobc_ops.h5,GDNBO_npp_d20200605_t1721484_e1723125_b44596_c20200605184701689312_nobc_ops.h5,SVI04_npp_d20200605_t1721484_e1723125_b44596_c20200605184707115840_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1721484_e1723125_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.21814,VBD_bridges_c20160811.shp,10.040863;8.139699;5.796282;0.928992;3.124070;5.147675,108.132500;121.994461;135.611465;134.427719;120.870987;107.153908,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,149.726,25.1536,55.6263,97.799,29.9235,-151.949
14,VBD_npp_d20200605_t1723087_x1124945E_y046844N_l0725_s0771_v23,2020-08-04 17:50:43,4.684422,112.494484,31.7505,2020-06-05 17:23:08,2020-06-06 01:23:08,725,771,0.374819,4,51685,0.674259,0.300856,0.651144,0.4,0.848765,0.75,0.26835,0.0001,5.36471e-05,999999,2.900928e-01,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20200605_t1721484_e1723125_b44596_c20200605184701694066_nobc_ops.h5,GDNBO_npp_d20200605_t1721484_e1723125_b44596_c20200605184701689312_nobc_ops.h5,SVI04_npp_d20200605_t1721484_e1723125_b44596_c20200605184707115840_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1721484_e1723125_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.463189,VBD_bridges_c20160811.shp,10.040863;8.139699;5.796282;0.928992;3.124070;5.147675,108.132500;121.994461;135.611465;134.427719;120.870987;107.153908,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,149.6,25.4292,54.9391,98.306,30.0584,-151.676
15,VBD_npp_d20200605_t1723034_x1130271E_y049216N_l0678_s0840_v23,2020-08-04 17:50:43,4.921647,113.027122,35.5286,2020-06-05 17:23:03,2020-06-06 01:23:03,678,840,0.355827,11,18913,0.660576,0.338144,0.749496,0.4,0.826324,0.75,0.267775,0.0001,8.8446e-05,999999,1.442664e-01,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20200605_t1721484_e1723125_b44596_c20200605184701694066_nobc_ops.h5,GDNBO_npp_d20200605_t1721484_e1723125_b44596_c20200605184701689312_nobc_ops.h5,SVI04_npp_d20200605_t1721484_e1723125_b44596_c20200605184707115840_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1721484_e1723125_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.601556,VBD_bridges_c20160811.shp,10.040863;8.139699;5.796282;0.928992;3.124070;5.147675,108.132500;121.994461;135.611465;134.427719;120.870987;107.153908,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,149.166,26.0719,53.0981,98.2669,30.5174,-151.051
16,VBD_npp_d20200605_t1723051_x1134741E_y047837N_l0689_s0909_v23,2020-08-04 17:50:43,4.783701,113.474144,16.6412,2020-06-05 17:23:05,2020-06-06 01:23:05,689,909,0.397794,11,18657,0.446475,0.30536,0.870898,0.4,0.783212,0.75,0.267184,0.0001,0.000148889,999999,2.724785e-01,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20200605_t1721484_e1723125_b44596_c20200605184701694066_nobc_ops.h5,GDNBO_npp_d20200605_t1721484_e1723125_b44596_c20200605184701689312_nobc_ops.h5,SVI04_npp_d20200605_t1721484_e1723125_b44596_c20200605184707115840_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1721484_e1723125_b44596_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.103571,VBD_bridges_c20160811.shp,10.040863;8.139699;5.796282;0.928992;3.124070;5.147675,108.132500;121.994461;135.611465;134.427719;120.870987;107.153908,npp_d20200605_t1720229_e1721471_b44596;npp_d20200605_t1721484_e1723125_b44596;npp_d20200605_t1723138_e1724379_b44596;npp_d20200605_t1724392_e1726033_b44596,149.087,26.8911,51.1561,98.5771,30.6208,-150.214
