year,month,wpp,detection_count,rad_mean,log_rad_mean,is_partial_year
2019,11,WPP716,1774,7.6977,2.163055,0
2019,11,WPP717,389,2.5731,1.273436,0
2019,11,WPP718,16089,45.2685,3.834462,0
2019,12,Unknown,181,5.6012,1.88725,0
2019,12,WPP571,5492,22.8825,3.173144,0
2019,12,WPP572,3989,4.4461,1.694898,0
2019,12,WPP573,2335,4.9255,1.779269,0
2019,12,WPP711,3821,18.152,2.952408,0
2019,12,WPP712,33119,23.3539,3.19269,0
2019,12,WPP713,7896,15.3653,2.795163,0
2019,12,WPP714,2102,7.3598,2.123431,0
2019,12,WPP715,1034,9.9963,2.397559,0
2019,12,WPP716,1208,6.6859,2.039391,0
2019,12,WPP717,212,2.7762,1.328716,0
2019,12,WPP718,16003,38.7649,3.682984,0
2020,1,ARMM,1,0.4789,0.391277,0
2020,1,Unknown,144,2.9458,1.372658,0
2020,1,WPP571,5076,19.3729,3.014206,0
2020,1,WPP572,4663,3.8176,1.572274,0
2020,1,WPP573,2333,5.0799,1.804996,0
2020,1,WPP711,3186,18.9221,2.991831,0
2020,1,WPP712,21086,21.7589,3.124957,0
2020,1,WPP713,6568,13.0569,2.643114,0
2020,1,WPP714,1637,5.9562,1.93964,0
2020,1,WPP715,1013,8.6525,2.267216,0
2020,1,WPP716,1320,5.897,1.931087,0
2020,1,WPP717,337,1.698,0.992523,0
2020,1,WPP718,8408,27.3277,3.343839,0
2020,2,ARMM,1,0.8588,0.61995,0
2020,2,Unknown,200,4.4613,1.697687,0
2020,2,WPP571,7504,17.9065,2.939503,0
2020,2,WPP572,6991,4.6478,1.731275,0
2020,2,WPP573,2132,3.9898,1.607401,0
2020,2,WPP711,6522,24.7415,3.248105,0
2020,2,WPP712,20714,21.1662,3.098569,0
2020,2,WPP713,8762,16.6217,2.869129,0
2020,2,WPP714,1643,8.2405,2.223595,0
2020,2,WPP715,929,10.2746,2.422556,0
2020,2,WPP716,1341,7.4903,2.13892,0
2020,2,WPP717,198,2.7872,1.331634,0
2020,2,WPP718,7601,26.4472,3.312264,0
2020,3,Unknown,157,5.8321,1.921639,0
2020,3,WPP571,7100,17.9368,2.941109,0
2020,3,WPP572,4611,6.7743,2.050825,0
2020,3,WPP573,2503,4.4649,1.698343,0
2020,3,WPP711,13258,45.5524,3.840578,0
2020,3,WPP712,31844,24.4148,3.235331,0
2020,3,WPP713,7250,15.6889,2.814744,0
2020,3,WPP714,1602,9.163,2.318758,0
2020,3,WPP715,584,7.8997,2.186014,0
2020,3,WPP716,1612,8.7563,2.277913,0
2020,3,WPP717,117,2.978,1.380781,0
2020,3,WPP718,5461,29.4062,3.414646,0
2020,4,ARMM,1,1.0597,0.72256,0
2020,4,Region XII,1,0.8718,0.626918,0
2020,4,Unknown,189,5.2964,1.83998,0
2020,4,WPP571,4914,15.3528,2.794402,0
2020,4,WPP572,4220,7.3998,2.128205,0
2020,4,WPP573,3103,5.0364,1.797807,0
2020,4,WPP711,15044,44.3942,3.815385,0
2020,4,WPP712,41559,27.9759,3.366463,0
2020,4,WPP713,7910,15.1673,2.782988,0
2020,4,WPP714,1605,10.5762,2.448951,0
2020,4,WPP715,653,4.4982,1.704429,0
2020,4,WPP716,1407,7.9192,2.188203,0
2020,4,WPP717,179,3.208,1.436998,0
2020,4,WPP718,6220,31.6881,3.487012,0
2020,5,Region XII,1,0.8676,0.62464,0
2020,5,Unknown,154,14.8565,2.763577,0
2020,5,WPP571,3367,14.9399,2.768825,0
2020,5,WPP572,3265,6.4405,2.006936,0
2020,5,WPP573,1119,4.0223,1.613882,0
2020,5,WPP711,9970,39.4538,3.700161,0
2020,5,WPP712,23225,26.3822,3.309894,0
2020,5,WPP713,5246,15.6725,2.81376,0
2020,5,WPP714,1111,8.0311,2.200677,0
2020,5,WPP715,549,4.9746,1.787512,0
2020,5,WPP716,1274,6.9421,2.072173,0
2020,5,WPP717,187,2.8567,1.349819,0
2020,5,WPP718,3096,29.7247,3.425067,0
2020,6,Unknown,261,5.7659,1.91189,0
2020,6,WPP571,4598,13.948,2.70458,0
2020,6,WPP572,5652,6.4197,2.004139,0
2020,6,WPP573,3095,3.7939,1.567341,0
2020,6,WPP711,6610,33.1071,3.529505,0
2020,6,WPP712,36873,25.6346,3.282212,0
2020,6,WPP713,6400,15.0816,2.777674,0
2020,6,WPP714,1085,10.1163,2.408411,0
2020,6,WPP715,614,3.8121,1.571142,0
2020,6,WPP716,1220,8.0455,2.20227,0
2020,6,WPP717,324,3.2611,1.449519,0
2020,6,WPP718,4215,38.9005,3.686389,0
2020,7,Region XII,1,0.831,0.604836,0
2020,7,Unknown,222,4.5095,1.706466,0
2020,7,WPP571,4791,14.5186,2.74204,0
2020,7,WPP572,4729,4.6009,1.722926,0
2020,7,WPP573,3221,4.7382,1.747138,0
2020,7,WPP711,10766,33.9185,3.553017,0
2020,7,WPP712,48008,31.423,3.478868,0
2020,7,WPP713,8113,20.5189,3.06893,0
2020,7,WPP714,1236,9.1583,2.318294,0
2020,7,WPP715,501,3.5385,1.512589,0
2020,7,WPP716,1361,6.7392,2.0463,0
2020,7,WPP717,266,3.3453,1.46909,0
2020,7,WPP718,6072,50.1306,3.934383,0
2020,8,Unknown,329,6.2581,1.982116,0
2020,8,WPP571,5331,16.7461,2.876164,0
2020,8,WPP572,5078,6.3663,1.996917,0
2020,8,WPP573,3353,5.2185,1.827523,0
2020,8,WPP711,11068,39.8645,3.710263,0
2020,8,WPP712,54536,34.6539,3.573858,0
2020,8,WPP713,12132,25.4247,3.2743,0
2020,8,WPP714,2013,11.8724,2.555083,0
2020,8,WPP715,693,3.2633,1.450042,0
2020,8,WPP716,2129,8.9559,2.298162,0
2020,8,WPP717,253,2.5029,1.253579,0
2020,8,WPP718,10907,55.0006,4.025362,0
2020,9,Unknown,178,5.2635,1.834733,0
2020,9,WPP571,3123,12.8606,2.629052,0
2020,9,WPP572,3516,6.0831,1.957714,0
2020,9,WPP573,3524,5.5712,1.882692,0
2020,9,WPP711,7186,28.8145,3.394994,0
2020,9,WPP712,46121,25.9658,3.294568,0
2020,9,WPP713,9605,24.2175,3.227539,0
2020,9,WPP714,1631,9.9194,2.390543,0
2020,9,WPP715,500,5.6911,1.900779,0
2020,9,WPP716,1230,7.5918,2.150809,0
2020,9,WPP717,230,3.3605,1.472578,0
2020,9,WPP718,12611,55.0427,4.026113,0
2020,10,Unknown,215,8.3124,2.231352,0
2020,10,WPP571,1741,10.1317,2.409799,0
2020,10,WPP572,2685,5.1074,1.809503,0
2020,10,WPP573,2720,5.0752,1.804216,0
2020,10,WPP711,7577,29.3117,3.411534,0
2020,10,WPP712,41458,25.8986,3.292073,0
2020,10,WPP713,7638,17.3098,2.907439,0
2020,10,WPP714,2443,13.0604,2.643362,0
2020,10,WPP715,502,6.659,2.035886,0
2020,10,WPP716,1012,7.6053,2.152383,0
2020,10,WPP717,215,4.2227,1.653015,0
2020,10,WPP718,15851,51.1032,3.953226,0
2020,11,Region XII,1,1.029,0.707553,0
2020,11,Unknown,187,4.677,1.736419,0
2020,11,WPP571,2227,10.9229,2.47846,0
2020,11,WPP572,3497,5.8327,1.921716,0
2020,11,WPP573,2986,5.974,1.942186,0
2020,11,WPP711,11941,32.7903,3.520173,0
2020,11,WPP712,40806,23.32,3.191297,0
2020,11,WPP713,7706,14.7518,2.756953,0
2020,11,WPP714,2458,9.9298,2.391497,0
2020,11,WPP715,804,3.7033,1.548255,0
2020,11,WPP716,1619,7.9622,2.193016,0
2020,11,WPP717,362,4.352,1.677469,0
2020,11,WPP718,16660,43.2531,3.789925,0
2020,12,Unknown,101,3.5665,1.518744,0
2020,12,WPP571,2975,16.468,2.860373,0
2020,12,WPP572,2719,4.5978,1.722379,0
2020,12,WPP573,1068,4.3092,1.669435,0
2020,12,WPP711,5290,28.5246,3.385223,0
2020,12,WPP712,12052,19.2922,3.010234,0
2020,12,WPP713,4031,13.9517,2.704825,0
2020,12,WPP714,1178,6.1208,1.963021,0
2020,12,WPP715,408,3.2211,1.440085,0
2020,12,WPP716,1210,6.6782,2.038379,0
2020,12,WPP717,216,2.8967,1.360125,0
2020,12,WPP718,12302,28.8904,3.397536,0
2021,1,Unknown,93,2.5772,1.274568,0
2021,1,WPP571,2297,11.8723,2.55508,0
2021,1,WPP572,3587,4.3881,1.684197,0
2021,1,WPP573,738,3.1372,1.420024,0
2021,1,WPP711,2394,17.4958,2.917542,0
2021,1,WPP712,10129,14.2384,2.723818,0
2021,1,WPP713,3698,12.0841,2.571401,0
2021,1,WPP714,1342,7.5537,2.146364,0
2021,1,WPP715,410,3.151,1.423352,0
2021,1,WPP716,752,6.6965,2.040769,0
2021,1,WPP717,179,2.1052,1.133092,0
2021,1,WPP718,6727,21.6404,3.119735,0
2021,2,Unknown,156,4.2318,1.654754,0
2021,2,WPP571,6415,15.545,2.806083,0
2021,2,WPP572,5494,3.6409,1.534904,0
2021,2,WPP573,980,2.8798,1.355777,0
2021,2,WPP711,7975,30.9502,3.46418,0
2021,2,WPP712,17082,18.5371,2.972316,0
2021,2,WPP713,5437,13.4006,2.667267,0
2021,2,WPP714,1153,8.1985,2.219044,0
2021,2,WPP715,500,3.162,1.425996,0
2021,2,WPP716,856,7.1724,2.100759,0
2021,2,WPP717,135,2.8765,1.35494,0
2021,2,WPP718,4199,17.0141,2.891154,0
2021,3,Region XII,1,2.8611,1.350942,0
2021,3,Unknown,190,8.8374,2.286193,0
2021,3,WPP571,6747,17.116,2.896794,0
2021,3,WPP572,3801,5.8512,1.924428,0
2021,3,WPP573,2068,3.972,1.603826,0
2021,3,WPP711,15273,38.6684,3.680554,0
2021,3,WPP712,34858,28.1648,3.372961,0
2021,3,WPP713,7509,17.4114,2.91297,0
2021,3,WPP714,2349,10.0588,2.403225,0
2021,3,WPP715,702,3.5594,1.51718,0
2021,3,WPP716,1440,8.9796,2.30054,0
2021,3,WPP717,102,35.3206,3.592385,0
2021,3,WPP718,8278,31.9385,3.494643,0
2021,4,Region XII,1,2.5741,1.273725,0
2021,4,Unknown,280,6.1622,1.968816,0
2021,4,WPP571,5154,15.0177,2.773695,0
2021,4,WPP572,4314,6.3626,1.996411,0
2021,4,WPP573,3796,5.0006,1.791854,0
2021,4,WPP711,24312,39.1114,3.691661,0
2021,4,WPP712,42941,25.3872,3.272879,0
2021,4,WPP713,8003,15.8348,2.823447,0
2021,4,WPP714,1948,11.4085,2.518381,0
2021,4,WPP715,806,4.8734,1.770439,0
2021,4,WPP716,1070,8.9641,2.298987,0
2021,4,WPP717,174,2.4937,1.250955,0
2021,4,WPP718,4181,28.1128,3.371177,0
2021,5,Unknown,208,5.6035,1.8876,0
2021,5,WPP571,2805,14.558,2.744574,0
2021,5,WPP572,2845,5.8885,1.929849,0
2021,5,WPP573,2154,3.7254,1.552955,0
2021,5,WPP711,17123,36.9405,3.636018,0
2021,5,WPP712,26660,33.1801,3.531644,0
2021,5,WPP713,5473,13.7702,2.69261,0
2021,5,WPP714,993,7.6625,2.159005,0
2021,5,WPP715,688,4.0714,1.623619,0
2021,5,WPP716,977,8.5769,2.259349,0
2021,5,WPP717,229,2.9597,1.376168,0
2021,5,WPP718,2818,27.7066,3.357126,0
2021,6,ARMM,1,0.8186,0.598079,0
2021,6,Unknown,269,4.8402,1.764766,0
2021,6,WPP571,4457,12.4538,2.599265,0
2021,6,WPP572,6168,5.6871,1.900177,0
2021,6,WPP573,4969,6.3712,1.997577,0
2021,6,WPP711,13465,36.6867,3.629307,0
2021,6,WPP712,47311,29.9946,3.433811,0
2021,6,WPP713,10001,18.7806,2.984702,0
2021,6,WPP714,2440,11.7443,2.545088,0
2021,6,WPP715,1084,3.7621,1.560679,0
2021,6,WPP716,2171,11.2306,2.503937,0
2021,6,WPP717,434,3.7423,1.556514,0
2021,6,WPP718,5454,41.0951,3.739931,0
2021,7,Region XI,1,5.2079,1.825816,0
2021,7,Unknown,230,6.0635,1.954941,0
2021,7,WPP571,4150,15.7155,2.816333,0
2021,7,WPP572,6174,6.1978,1.973777,0
2021,7,WPP573,5131,7.1436,2.097227,0
2021,7,WPP711,12420,31.9253,3.494243,0
2021,7,WPP712,46972,26.1904,3.302863,0
2021,7,WPP713,7566,15.2954,2.790886,0
2021,7,WPP714,1268,11.7286,2.543849,0
2021,7,WPP715,674,4.5832,1.719754,0
2021,7,WPP716,1529,8.5567,2.257238,0
2021,7,WPP717,233,2.6526,1.295444,0
2021,7,WPP718,6879,42.6195,3.775505,0
2021,8,ARMM,1,0.9152,0.649809,0
2021,8,Unknown,201,8.2181,2.221174,0
2021,8,WPP571,2392,11.3525,2.513859,0
2021,8,WPP572,3329,5.0402,1.798441,0
2021,8,WPP573,3963,7.8608,2.181633,0
2021,8,WPP711,9516,29.0063,3.401406,0
2021,8,WPP712,35122,28.2224,3.374935,0
2021,8,WPP713,7134,17.5521,2.920584,0
2021,8,WPP714,1459,12.0672,2.570101,0
2021,8,WPP715,710,3.6193,1.530243,0
2021,8,WPP716,1511,9.9109,2.389761,0
2021,8,WPP717,254,3.7263,1.553143,0
2021,8,WPP718,8277,52.9668,3.988369,0
2021,9,Unknown,199,6.8781,2.064081,0
2021,9,WPP571,2497,12.75,2.621036,0
2021,9,WPP572,3362,4.7892,1.755989,0
2021,9,WPP573,4661,8.4385,2.244796,0
2021,9,WPP711,11096,30.3382,3.444839,0
2021,9,WPP712,35385,23.8237,3.211801,0
2021,9,WPP713,7184,16.7397,2.875807,0
2021,9,WPP714,1872,9.5186,2.353142,0
2021,9,WPP715,626,3.5194,1.508389,0
2021,9,WPP716,1402,9.367,2.338624,0
2021,9,WPP717,279,6.7851,2.052209,0
2021,9,WPP718,11283,47.0519,3.872281,0
2021,10,Unknown,271,6.0078,1.947028,0
2021,10,WPP571,4396,13.9021,2.701504,0
2021,10,WPP572,4354,4.4664,1.698616,0
2021,10,WPP573,4775,7.3599,2.123445,0
2021,10,WPP711,16068,32.8673,3.522451,0
2021,10,WPP712,43089,21.8816,3.130331,0
2021,10,WPP713,9632,17.1806,2.900357,0
2021,10,WPP714,2731,12.8699,2.629723,0
2021,10,WPP715,868,4.0736,1.624054,0
2021,10,WPP716,1959,8.7359,2.275815,0
2021,10,WPP717,192,3.2079,1.436958,0
2021,10,WPP718,18414,53.393,3.996236,0
2021,11,ARMM,1,8.1543,2.214224,0
2021,11,Region XII,1,6.5368,2.019799,0
2021,11,Unknown,163,5.113,1.81042,0
2021,11,WPP571,2187,14.3781,2.732944,0
2021,11,WPP572,2338,5.4082,1.857581,0
2021,11,WPP573,1816,4.6808,1.737094,0
2021,11,WPP711,11832,28.4292,3.381986,0
2021,11,WPP712,27213,19.7783,3.033909,0
2021,11,WPP713,6203,13.8885,2.700588,0
2021,11,WPP714,2584,9.5171,2.353007,0
2021,11,WPP715,811,3.1956,1.434032,0
2021,11,WPP716,1690,9.7653,2.376331,0
2021,11,WPP717,279,2.9545,1.374866,0
2021,11,WPP718,17136,43.8141,3.802522,0
2021,12,Unknown,166,4.5919,1.721319,0
2021,12,WPP571,3981,15.6321,2.811334,0
2021,12,WPP572,3559,3.9857,1.606568,0
2021,12,WPP573,1757,5.3767,1.852646,0
2021,12,WPP711,5809,20.8001,3.081914,0
2021,12,WPP712,18739,20.0569,3.04723,0
2021,12,WPP713,4262,13.7874,2.693772,0
2021,12,WPP714,1119,10.2383,2.419328,0
2021,12,WPP715,548,3.4609,1.495354,0
2021,12,WPP716,995,6.7171,2.043432,0
2021,12,WPP717,211,2.3931,1.221744,0
2021,12,WPP718,11985,28.5333,3.385519,0
2022,1,Unknown,188,4.4348,1.692822,0
2022,1,WPP571,5167,19.4735,3.01913,0
2022,1,WPP572,4601,4.3163,1.670773,0
2022,1,WPP573,1247,3.4667,1.496647,0
2022,1,WPP711,7372,21.2324,3.101551,0
2022,1,WPP712,19789,17.4305,2.914006,0
2022,1,WPP713,5409,13.9662,2.705794,0
2022,1,WPP714,1589,6.7577,2.048684,0
2022,1,WPP715,1091,3.6296,1.532474,0
2022,1,WPP716,1101,7.7968,2.174384,0
2022,1,WPP717,321,2.3578,1.211286,0
2022,1,WPP718,9542,23.225,3.187383,0
2022,2,Unknown,106,7.8334,2.17854,0
2022,2,WPP571,3583,13.9023,2.701513,0
2022,2,WPP572,2835,6.2883,1.986267,0
2022,2,WPP573,1190,5.1259,1.812518,0
2022,2,WPP711,7363,26.8598,3.327184,0
2022,2,WPP712,15314,22.7845,3.169035,0
2022,2,WPP713,4046,12.9607,2.636248,0
2022,2,WPP714,1046,8.5335,2.254812,0
2022,2,WPP715,591,3.2583,1.448874,0
2022,2,WPP716,868,7.2002,2.104154,0
2022,2,WPP717,155,1.7746,1.020494,0
2022,2,WPP718,6762,21.6789,3.121433,0
2022,3,ARMM,2,1.0492,0.717436,0
2022,3,Region XII,1,8.3563,2.236052,0
2022,3,Unknown,154,7.1605,2.099311,0
2022,3,WPP571,4387,14.4507,2.737654,0
2022,3,WPP572,4684,4.6257,1.727352,0
2022,3,WPP573,3113,5.9396,1.937248,0
2022,3,WPP711,19161,40.3792,3.722779,0
2022,3,WPP712,30733,22.0938,3.139566,0
2022,3,WPP713,6499,14.731,2.755636,0
2022,3,WPP714,1491,9.4676,2.348285,0
2022,3,WPP715,707,6.937,2.071538,0
2022,3,WPP716,1326,11.8659,2.554578,0
2022,3,WPP717,166,2.2175,1.168604,0
2022,3,WPP718,6645,27.4095,3.346723,0
2022,4,ARMM,2,1.0675,0.726352,0
2022,4,Unknown,255,5.2194,1.827676,0
2022,4,WPP571,4201,14.3222,2.729302,0
2022,4,WPP572,3927,5.4998,1.871771,0
2022,4,WPP573,4429,5.6695,1.897549,0
2022,4,WPP711,16955,34.9731,3.582771,0
2022,4,WPP712,38096,22.7683,3.168351,0
2022,4,WPP713,7258,15.5473,2.806224,0
2022,4,WPP714,1728,12.5901,2.60934,0
2022,4,WPP715,720,4.2327,1.654931,0
2022,4,WPP716,1158,8.9782,2.300401,0
2022,4,WPP717,316,3.9323,1.595808,0
2022,4,WPP718,4075,24.1164,3.223521,0
2022,5,Region XII,1,1.0095,0.697881,0
2022,5,Unknown,210,5.0492,1.799932,0
2022,5,WPP571,3249,12.1924,2.579644,0
2022,5,WPP572,3718,5.2089,1.825987,0
2022,5,WPP573,3357,5.0897,1.806606,0
2022,5,WPP711,16638,37.62,3.653771,0
2022,5,WPP712,26384,27.0832,3.335171,0
2022,5,WPP713,5017,12.1862,2.579174,0
2022,5,WPP714,1289,9.7939,2.378982,0
2022,5,WPP715,847,3.7867,1.565842,0
2022,5,WPP716,1156,7.3653,2.124089,0
2022,5,WPP717,359,3.0597,1.401102,0
2022,5,WPP718,2050,17.5325,2.919527,0
2022,6,ARMM,1,0.7801,0.576656,0
2022,6,Unknown,266,4.1251,1.634146,0
2022,6,WPP571,3056,15.4904,2.802777,0
2022,6,WPP572,3226,4.4077,1.687828,0
2022,6,WPP573,4030,6.0493,1.952928,0
2022,6,WPP711,13354,35.2946,3.591668,0
2022,6,WPP712,27245,22.7743,3.168604,0
2022,6,WPP713,7206,12.8033,2.624906,0
2022,6,WPP714,1662,11.4006,2.517749,0
2022,6,WPP715,1017,4.2131,1.651183,0
2022,6,WPP716,1567,9.4132,2.343077,0
2022,6,WPP717,442,3.3281,1.465135,0
2022,6,WPP718,1167,21.8771,3.130139,0
2022,7,Unknown,68,5.3705,1.851673,0
2022,7,WPP571,1650,13.0007,2.639107,0
2022,7,WPP572,1212,6.9754,2.076357,0
2022,7,WPP573,1941,13.3852,2.6662,0
2022,7,WPP711,4965,41.033,3.738455,0
2022,7,WPP712,12245,29.2163,3.408382,0
2022,7,WPP713,3130,17.0545,2.893396,0
2022,7,WPP714,456,10.7115,2.460571,0
2022,7,WPP715,232,4.6146,1.725365,0
2022,7,WPP716,576,11.6264,2.535793,0
2022,7,WPP717,77,4.2874,1.665319,0
2022,7,WPP718,1316,42.038,3.762083,0
2022,8,Unknown,166,7.4,2.128228,0
2022,8,WPP571,2224,18.5945,2.975247,0
2022,8,WPP572,1849,5.8429,1.923205,0
2022,8,WPP573,4137,8.2455,2.224133,0
2022,8,WPP711,8136,24.6661,3.245173,0
2022,8,WPP712,25116,21.5339,3.115019,0
2022,8,WPP713,5118,11.9699,2.562634,0
2022,8,WPP714,997,10.8194,2.469743,0
2022,8,WPP715,582,7.8235,2.177424,0
2022,8,WPP716,1173,7.2078,2.10509,0
2022,8,WPP717,230,2.9872,1.3831,0
2022,8,WPP718,4218,41.2292,3.743111,0
2022,9,ARMM,2,7.2974,2.115946,0
2022,9,Unknown,163,5.708,1.903302,0
2022,9,WPP571,2771,11.5873,2.532691,0
2022,9,WPP572,1989,4.4496,1.695544,0
2022,9,WPP573,4986,7.7155,2.165105,0
2022,9,WPP711,11552,23.4335,3.195956,0
2022,9,WPP712,38228,19.2732,3.009298,0
2022,9,WPP713,7916,13.5426,2.677086,0
2022,9,WPP714,2542,11.455,2.522122,0
2022,9,WPP715,983,5.5647,1.881708,0
2022,9,WPP716,1433,8.4203,2.242864,0
2022,9,WPP717,195,2.3557,1.210654,0
2022,9,WPP718,8646,44.8347,3.82504,0
2022,10,Unknown,136,5.7414,1.908262,0
2022,10,WPP571,1477,8.273,2.227109,0
2022,10,WPP572,1078,4.9203,1.778384,0
2022,10,WPP573,3986,7.2486,2.110043,0
2022,10,WPP711,10679,20.9086,3.08688,0
2022,10,WPP712,29820,17.5842,2.92231,0
2022,10,WPP713,5853,15.172,2.783279,0
2022,10,WPP714,2199,11.4522,2.521901,0
2022,10,WPP715,644,4.2957,1.666891,0
2022,10,WPP716,1114,8.0142,2.198806,0
2022,10,WPP717,251,3.0718,1.404092,0
2022,10,WPP718,10201,43.9489,3.805525,0
2022,11,Unknown,96,5.4731,1.86766,0
2022,11,WPP571,1638,8.9076,2.293302,0
2022,11,WPP572,1928,5.2628,1.834622,0
2022,11,WPP573,2048,7.4604,2.135396,0
2022,11,WPP711,10910,24.318,3.231515,0
2022,11,WPP712,24456,17.0145,2.891177,0
2022,11,WPP713,3994,13.4123,2.668085,0
2022,11,WPP714,1248,10.5799,2.449268,0
2022,11,WPP715,515,4.6366,1.729288,0
2022,11,WPP716,1150,9.6307,2.363741,0
2022,11,WPP717,225,3.3952,1.480522,0
2022,11,WPP718,8103,37.9902,3.66331,0
2022,12,Unknown,87,8.3638,2.236853,0
2022,12,WPP571,1494,12.801,2.624742,0
2022,12,WPP572,1834,4.2032,1.649268,0
2022,12,WPP573,1089,5.9151,1.933714,0
2022,12,WPP711,4364,18.1805,2.953894,0
2022,12,WPP712,16932,19.4796,3.01943,0
2022,12,WPP713,3676,16.5419,2.864592,0
2022,12,WPP714,910,10.5639,2.447887,0
2022,12,WPP715,303,5.3274,1.844889,0
2022,12,WPP716,853,10.6454,2.454909,0
2022,12,WPP717,165,3.2422,1.44508,0
2022,12,WPP718,5637,34.6867,3.574778,0
2023,1,Unknown,71,6.6823,2.03892,0
2023,1,WPP571,1711,13.4262,2.669043,0
2023,1,WPP572,1490,5.5576,1.880617,0
2023,1,WPP573,720,4.9096,1.776578,0
2023,1,WPP711,3075,18.0722,2.94823,0
2023,1,WPP712,12007,17.7946,2.933572,0
2023,1,WPP713,4287,14.2145,2.722251,0
2023,1,WPP714,1033,8.2391,2.223448,0
2023,1,WPP715,256,4.3927,1.685045,0
2023,1,WPP716,768,8.0448,2.202195,0
2023,1,WPP717,120,3.0214,1.391621,0
2023,1,WPP718,3502,17.3545,2.909872,0
2023,2,Unknown,81,4.8547,1.767237,0
2023,2,WPP571,3295,17.0936,2.895558,0
2023,2,WPP572,2994,4.0642,1.622205,0
2023,2,WPP573,1905,7.8283,2.177968,0
2023,2,WPP711,3669,25.539,3.278616,0
2023,2,WPP712,9607,17.2876,2.906225,0
2023,2,WPP713,3792,12.7167,2.618612,0
2023,2,WPP714,672,6.9706,2.075764,0
2023,2,WPP715,318,3.3178,1.462746,0
2023,2,WPP716,808,8.9927,2.301857,0
2023,2,WPP717,76,3.7683,1.561984,0
2023,2,WPP718,2556,21.5071,3.113831,0
2023,3,Region XII,1,6.2276,1.977908,0
2023,3,Unknown,173,9.2945,2.331605,0
2023,3,WPP571,4451,15.1282,2.780571,0
2023,3,WPP572,3393,7.0489,2.085537,0
2023,3,WPP573,4288,10.0079,2.398613,0
2023,3,WPP711,11585,33.9241,3.553176,0
2023,3,WPP712,34726,22.1877,3.14362,0
2023,3,WPP713,5197,16.5428,2.864645,0
2023,3,WPP714,1263,11.7876,2.548476,0
2023,3,WPP715,509,5.0523,1.800446,0
2023,3,WPP716,1143,12.876,2.630162,0
2023,3,WPP717,171,3.9843,1.606289,0
2023,3,WPP718,4608,31.4804,3.480636,0
2023,4,Region XI,1,11.8294,2.551739,0
2023,4,Region XII,2,2.9054,1.362355,0
2023,4,Unknown,181,8.2894,2.228878,0
2023,4,WPP571,2798,15.4193,2.798458,0
2023,4,WPP572,3390,7.9893,2.196036,0
2023,4,WPP573,2641,10.0078,2.398604,0
2023,4,WPP711,17198,34.914,3.581126,0
2023,4,WPP712,29723,25.9284,3.293181,0
2023,4,WPP713,3974,11.9959,2.564635,0
2023,4,WPP714,823,9.6596,2.366458,0
2023,4,WPP715,680,4.3011,1.667923,0
2023,4,WPP716,1176,9.3104,2.333149,0
2023,4,WPP717,206,3.8987,1.58897,0
2023,4,WPP718,1108,21.0742,3.094409,0
2023,5,Region XII,2,6.0687,1.955677,0
2023,5,Unknown,237,6.4441,2.007421,0
2023,5,WPP571,3946,16.5163,2.863129,0
2023,5,WPP572,5931,5.9417,1.937545,0
2023,5,WPP573,8268,11.9638,2.562159,0
2023,5,WPP711,18567,35.4057,3.594724,0
2023,5,WPP712,40473,22.2854,3.147825,0
2023,5,WPP713,6932,13.5258,2.675924,0
2023,5,WPP714,1052,11.3789,2.515992,0
2023,5,WPP715,753,4.9024,1.775364,0
2023,5,WPP716,1496,11.4524,2.521912,0
2023,5,WPP717,256,4.0194,1.613318,0
2023,5,WPP718,705,21.7379,3.124033,0
2023,6,Unknown,203,6.901,2.066985,0
2023,6,WPP571,4008,14.7048,2.753964,0
2023,6,WPP572,4949,6.7502,2.047721,0
2023,6,WPP573,7427,11.661,2.538523,0
2023,6,WPP711,17799,32.9255,3.524166,0
2023,6,WPP712,42710,22.0273,3.136681,0
2023,6,WPP713,7656,19.0988,3.000661,0
2023,6,WPP714,1181,11.3732,2.515536,0
2023,6,WPP715,606,8.0774,2.205786,0
2023,6,WPP716,1433,11.5706,2.531359,0
2023,6,WPP717,234,3.9045,1.590154,0
2023,6,WPP718,2683,28.8035,3.394627,0
2023,7,Unknown,172,5.0124,1.793817,0
2023,7,WPP571,2424,13.0265,2.640945,0
2023,7,WPP572,3753,5.7288,1.906401,0
2023,7,WPP573,5447,10.7168,2.461024,0
2023,7,WPP711,11757,31.0234,3.466467,0
2023,7,WPP712,33299,19.8939,3.039458,0
2023,7,WPP713,6634,13.8756,2.699724,0
2023,7,WPP714,873,10.2615,2.42139,0
2023,7,WPP715,593,3.9838,1.606183,0
2023,7,WPP716,989,10.2434,2.419785,0
2023,7,WPP717,215,3.2106,1.437614,0
2023,7,WPP718,3326,28.6834,3.390587,0
2023,8,Unknown,281,6.6217,2.031005,0
2023,8,WPP571,2882,14.3267,2.729597,0
2023,8,WPP572,3392,5.2597,1.834138,0
2023,8,WPP573,7883,11.6146,2.534853,0
2023,8,WPP711,16290,28.8656,3.396707,0
2023,8,WPP712,53476,27.8524,3.362193,0
2023,8,WPP713,8557,14.7084,2.754194,0
2023,8,WPP714,1763,13.5314,2.676314,0
2023,8,WPP715,678,4.2015,1.648947,0
2023,8,WPP716,1452,10.5736,2.448724,0
2023,8,WPP717,274,4.1498,1.638964,0
2023,8,WPP718,9885,40.4224,3.723822,0
